unique_id,ds,Naive,SeasonalNaive,AutoETS,NBEATS,NHITS,LGBMRegressor
hotel_63,2023-07-22,0.8666666666666667,0.84,0.9803791992927995,0.84140575,0.81544995,0.90364717186656
hotel_63,2023-07-23,0.8666666666666667,0.6311111111111111,0.6876373033360524,0.7401641,0.7520019,0.6790111070733609
hotel_63,2023-07-24,0.8666666666666667,0.8444444444444444,0.6973042213002638,0.69879544,0.7357888,0.7538120813334456
hotel_63,2023-07-25,0.8666666666666667,0.8844444444444445,0.7684167563084241,0.786924,0.7523664,0.8109950634847639
hotel_63,2023-07-26,0.8666666666666667,0.8266666666666667,0.7828406068386752,0.7892742,0.762687,0.819389763930998
hotel_63,2023-07-27,0.8666666666666667,0.8844444444444445,0.7880687369130603,0.83393353,0.796579,0.8103459468798597
hotel_63,2023-07-28,0.8666666666666667,0.8666666666666667,0.9294303771007073,0.8621115,0.8535647,0.872952407005225
hotel_7,2023-07-01,0.6498371335504886,0.33876221498371334,0.5457642936703118,0.5780056,0.60459393,0.6214950668368083
hotel_7,2023-07-02,0.6498371335504886,0.3289902280130293,0.5430374387873832,0.45637423,0.51402056,0.43978490017975264
hotel_7,2023-07-03,0.6498371335504886,0.247557003257329,0.4637377159463534,0.44786906,0.48777246,0.45221379461691324
hotel_7,2023-07-04,0.6498371335504886,0.28664495114006516,0.4243802960305859,0.4448105,0.47359538,0.45155986912576335
hotel_7,2023-07-05,0.6498371335504886,0.44788273615635177,0.5633527663149532,0.50352275,0.5052272,0.4586832613912559
hotel_7,2023-07-06,0.6498371335504886,0.5521172638436482,0.6155609588078044,0.54176813,0.55412203,0.49571607329491224
hotel_7,2023-07-07,0.6498371335504886,0.6498371335504886,0.6528037675091977,0.60284925,0.60658634,0.5952779291795498
hotel_7,2023-07-08,0.6498371335504886,0.33876221498371334,0.5457642936703118,0.5365529,0.5618173,0.6130358590501028
hotel_7,2023-07-09,0.6498371335504886,0.3289902280130293,0.5430374387873832,0.4435523,0.4913137,0.4620695924249179
hotel_7,2023-07-10,0.6498371335504886,0.247557003257329,0.4637377159463534,0.47018367,0.5032129,0.48979257253023506
hotel_7,2023-07-11,0.6498371335504886,0.28664495114006516,0.4243802960305859,0.46604598,0.49202898,0.5049392353242049
hotel_7,2023-07-12,0.6498371335504886,0.44788273615635177,0.5633527663149532,0.4950757,0.5031527,0.5093085334492926
hotel_7,2023-07-13,0.6498371335504886,0.5521172638436482,0.6155609588078044,0.54811263,0.56459016,0.5207167275204608
hotel_7,2023-07-14,0.6498371335504886,0.6498371335504886,0.6528037675091977,0.628224,0.60106117,0.617270585695795
hotel_7,2023-07-15,0.6498371335504886,0.33876221498371334,0.5457642936703118,0.5232284,0.5468236,0.6362459003921909
